### Data format: packings	densities	collisions	n_atoms	pressures_virial	pressures_collision	msds_val	msds_diffusion	times	std:pressures_virial	std:pressures_collision	std:msds_val	std:msds_diffusion	std:times
### Equilibration: 2000000000 collisions.
0.052359877560	0.100000000	2020000000	1000188	0.12397388914241303	1.2397260707094189	549.7296483555855	1.8591355487801517	49.28182649320543	2.3673321547621684e-06	1.9093497166194303e-05	0.18919801942253675	0.0005315784317280851	0.003925111589252402
0.052359877560	0.100000000	2040000000	1000188	0.12397314229019389	1.2397240094287256	1124.398031070638	1.9012898249760515	98.56449583481104	1.3778685431166255e-06	7.92920445574395e-06	0.257162069853369	0.0004361806144295449	0.0032599145885471854
0.052359877560	0.100000000	2060000000	1000188	0.1239735112072419	1.23972437901253	1699.0583810991527	1.9153403618250853	147.84651480415656	9.494658542242087e-07	4.375867685038134e-06	0.3557208586392805	0.00040059206662003806	0.002698782537567537
0.052359877560	0.100000000	2080000000	1000188	0.12397296275529379	1.2397229752430348	2273.9557477309822	1.9225532710473066	197.12984132566325	1.0973894274819022e-06	6.1441168619390625e-06	0.6582281906361734	0.0005477145160655535	0.005052081966100213
0.052359877560	0.100000000	2100000000	1000188	0.12397257900335786	1.2397206737334003	2849.703781737806	1.9274446249391723	246.41466692344324	9.202422012144222e-07	5.009545564189943e-06	0.8586489264046191	0.000571764818933679	0.005149426245666223
0.052359877560	0.100000000	2120000000	1000188	0.1239723293193695	1.2397191634455649	3425.4864076782796	1.930725161780975	295.69946332797747	7.850682181920302e-07	5.1256093807350385e-06	1.0440490732970509	0.0005781448597829509	0.006322718847652332
0.052359877560	0.100000000	2140000000	1000188	0.1239723208106515	1.2397192183256909	3999.433731122207	1.9321908426553898	344.98262833848423	8.289254028307514e-07	5.3050634552882965e-06	1.0616788839815698	0.0004948213113600104	0.0076347623678539745
0.052359877560	0.100000000	2160000000	1000188	0.12397216339201164	1.2397178301440543	4574.5020050745725	1.9337524392758585	394.26814404757516	7.061923316137832e-07	5.20596030451952e-06	1.2198820557889356	0.0004971789900793122	0.008562578040780677
0.052359877560	0.100000000	2180000000	1000188	0.12397213646238567	1.2397183186922753	5149.737850277598	1.9350426297379388	443.5507579315783	6.375304672645089e-07	4.980705792548703e-06	1.3563864541272577	0.0004919145178812356	0.00921599882913913
0.052359877560	0.100000000	2200000000	1000188	0.12397260506475893	1.2397224292639923	5725.058472549678	1.936133506409145	492.8257249059632	7.152356070487823e-07	5.183943497067728e-06	1.4622515483130556	0.0004808102983256174	0.010657275033676139
0.052359877560	0.100000000	2220000000	1000188	0.12397287660281606	1.23972485466679	6300.614334371343	1.9370908247098515	542.102812277403	6.248867532963776e-07	4.746530194825931e-06	1.2330683504899125	0.00037147301684634174	0.01073370443477565
0.052359877560	0.100000000	2240000000	1000188	0.12397279285110788	1.239724016457244	6876.198744334074	1.937873517665927	591.386954108094	6.977475653382648e-07	4.940642675633756e-06	1.0231744780613332	0.0002765092059922577	0.012188647751962213
0.052359877560	0.100000000	2260000000	1000188	0.12397255987041864	1.239721990037014	7452.43328060138	1.93869425059859	640.6746159319731	7.363323403924531e-07	4.8768232218972805e-06	1.4574633886323585	0.00035971934318513666	0.01303397163769403
0.052359877560	0.100000000	2280000000	1000188	0.12397251891236864	1.2397212056238884	8027.759684250144	1.9391860532745304	689.9595360874475	6.86938095275936e-07	4.604216948284857e-06	2.039311322795623	0.0004666302628425416	0.013252252831954942
0.052359877560	0.100000000	2300000000	1000188	0.12397262463254895	1.2397218157514014	8602.419823914388	1.939472524781684	739.2404780631271	6.26933019413195e-07	4.0564263673015855e-06	2.5466384490640364	0.0005520091910106317	0.012509338919215466
0.052359877560	0.100000000	2320000000	1000188	0.12397259044068991	1.2397218474756815	9177.33320517193	1.9397726470242524	788.5230718728499	5.554594620227295e-07	3.661584372297117e-06	3.1663257714257216	0.0006487209074013685	0.012044539937138289
0.052359877560	0.100000000	2340000000	1000188	0.12397256747423176	1.2397219759746163	9753.264891780924	1.9402408641680065	837.8053147393737	5.512384336974208e-07	3.6261808139547957e-06	3.519506742493843	0.0006843437781013121	0.012673732145407221
